gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1,128,7168,ck,8,0,15.3942,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.12,60.08,0.0
gfx950,256,1,512,7168,ck,8,0,22.2417,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.33,165.37,0.0
gfx950,256,1,1024,7168,ck,8,0,22.7838,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.64,322.56,0.0
gfx950,256,1,2112,7168,ck,8,0,22.4396,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.35,675.15,0.0
gfx950,256,1,2240,7168,ck,8,0,22.4289,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.43,716.4,0.0
gfx950,256,1,3072,1536,ck,8,0,6.5611,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.44,720.35,0.0
gfx950,256,1,4096,512,cktile,1,0,3.3013,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,1.27,637.89,0.0
gfx950,256,1,4096,7168,ck,8,0,22.7643,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.58,1290.42,0.0
gfx950,256,1,4608,7168,ck,8,0,22.7223,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.91,1454.37,0.0
gfx950,256,1,7168,256,ck,8,0,2.9182,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.26,633.82,0.0
gfx950,256,1,7168,512,ck,13,0,4.049,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,1.81,910.07,0.0
gfx950,256,1,7168,2048,ck,8,0,7.9966,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.67,1837.84,0.0
gfx950,256,1,7168,2304,ck,8,0,9.5203,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.47,1736.47,0.0
gfx950,256,1,7168,4096,ck,8,0,14.5736,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.03,2015.88,0.0
gfx950,256,1,7168,4608,ck,8,0,15.7127,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.2,2103.34,0.0
gfx950,256,1,7168,16384,ck,8,0,50.6751,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.64,2318.13,0.0
gfx950,256,1,7168,18432,ck,8,0,57.4061,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.6,2302.08,0.0
gfx950,256,1,8192,512,ck,13,0,4.0954,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,2.05,1028.28,0.0
gfx950,256,1,8192,1536,ck,8,0,6.2908,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.0,2003.06,0.0
gfx950,256,1,9216,7168,ck,8,0,24.1893,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.46,2732.03,0.0
gfx950,256,1,11264,1536,ck,8,0,7.5534,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.58,2293.74,0.0
gfx950,256,1,12288,1536,ck,8,0,7.7799,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.85,2429.4,0.0
gfx950,256,1,14336,1536,ck,8,0,8.0858,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.45,2727.04,0.0
gfx950,256,1,16384,512,ck,8,0,4.6738,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.59,1801.94,0.0
gfx950,256,1,20480,1536,ck,7,0,8.6493,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,7.27,3641.89,0.0
gfx950,256,1,24576,1536,ck,8,0,9.3079,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.11,4061.0,0.0
gfx950,256,1,32768,512,ck,8,0,5.2866,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.35,3186.03,0.0
gfx950,256,1,32768,1536,ck,8,0,11.0399,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.12,4565.14,0.0
gfx950,256,1,36864,7168,ck,8,0,51.5672,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.25,5125.78,0.0
gfx950,256,2,128,7168,ck,8,0,15.3762,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.24,60.64,0.0
gfx950,256,2,512,7168,ck,8,0,22.2604,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.66,165.6,0.0
gfx950,256,2,1024,7168,ck,8,0,22.8521,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.28,322.0,0.0
gfx950,256,2,2112,7168,ck,8,0,22.4493,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.7,675.37,0.0
gfx950,256,2,2240,7168,ck,8,0,22.4022,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.87,717.77,0.0
gfx950,256,2,3072,1536,ck,8,0,6.4642,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.92,732.33,0.0
gfx950,256,2,4096,512,ck,8,0,3.401,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.47,621.75,0.0
gfx950,256,2,4096,7168,ck,8,0,22.7895,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.15,1289.67,0.0
gfx950,256,2,4608,7168,ck,8,0,22.751,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.81,1453.25,0.0
gfx950,256,2,7168,256,ck,8,0,2.908,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.52,641.06,0.0
gfx950,256,2,7168,512,ck,13,0,4.0902,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,3.59,904.53,0.0
gfx950,256,2,7168,2048,ck,8,0,8.4117,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.98,1749.09,0.0
gfx950,256,2,7168,2304,ck,8,0,8.8052,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.5,1879.38,0.0
gfx950,256,2,7168,4096,ck,8,0,14.5727,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.06,2017.26,0.0
gfx950,256,2,7168,4608,ck,8,0,15.7396,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.39,2100.94,0.0
gfx950,256,2,7168,16384,ck,8,0,50.6878,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.27,2318.15,0.0
gfx950,256,2,7168,18432,ck,8,0,57.2045,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.24,2310.76,0.0
gfx950,256,2,8192,512,ck,13,0,4.117,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,4.08,1026.98,0.0
gfx950,256,2,8192,1536,ck,8,0,7.3302,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.87,1721.47,0.0
gfx950,256,2,9216,7168,ck,8,0,24.268,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.89,2724.22,0.0
gfx950,256,2,11264,1536,ck,8,0,6.4805,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.68,2677.21,0.0
gfx950,256,2,12288,1536,ck,8,0,6.5398,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.54,2894.06,0.0
gfx950,256,2,14336,1536,ck,8,0,8.0887,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.89,2729.8,0.0
gfx950,256,2,16384,512,ck,8,0,4.7294,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.09,1787.79,0.0
gfx950,256,2,20480,1536,ck,7,0,8.6736,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,14.51,3636.58,0.0
gfx950,256,2,24576,1536,ck,8,0,9.316,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.21,4062.91,0.0
gfx950,256,2,32768,512,ck,8,0,5.3243,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.6,3175.88,0.0
gfx950,256,2,32768,1536,ck,8,0,11.0733,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.18,4557.43,0.0
gfx950,256,2,36864,7168,ck,8,0,51.4438,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.55,5139.65,0.0
gfx950,256,4,128,7168,ck,8,0,15.4615,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.47,61.26,0.0
gfx950,256,4,512,7168,ck,8,0,22.3068,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.32,165.99,0.0
gfx950,256,4,1024,7168,ck,8,0,22.8322,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.57,323.09,0.0
gfx950,256,4,2112,7168,ck,8,0,22.473,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.39,675.67,0.0
gfx950,256,4,2240,7168,ck,8,0,22.434,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.73,717.79,0.0
gfx950,256,4,3072,1536,ck,8,0,6.7718,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.57,701.34,0.0
gfx950,256,4,4096,512,cktile,0,0,3.2399,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,5.18,658.04,0.0
gfx950,256,4,4096,7168,ck,8,0,22.7401,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.33,1293.82,0.0
gfx950,256,4,4608,7168,ck,8,0,22.8359,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.57,1449.28,0.0
gfx950,256,4,7168,256,ck,8,0,2.9298,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.01,646.25,0.0
gfx950,256,4,7168,512,ck,13,0,4.0665,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,7.22,917.11,0.0
gfx950,256,4,7168,2048,ck,8,0,8.3038,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.14,1775.77,0.0
gfx950,256,4,7168,2304,ck,8,0,8.8224,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.98,1879.49,0.0
gfx950,256,4,7168,4096,ck,8,0,14.5954,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.09,2016.65,0.0
gfx950,256,4,7168,4608,ck,8,0,15.7107,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.82,2107.22,0.0
gfx950,256,4,7168,16384,ck,8,0,50.7328,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.52,2317.31,0.0
gfx950,256,4,7168,18432,ck,8,0,57.5155,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.38,2299.41,0.0
gfx950,256,4,8192,512,ck,13,0,4.1178,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,8.15,1034.99,0.0
gfx950,256,4,8192,1536,ck,8,0,6.5931,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,15.27,1919.37,0.0
gfx950,256,4,9216,7168,ck,8,0,24.2612,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.78,2727.1,0.0
gfx950,256,4,11264,1536,ck,8,0,6.5359,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.18,2661.88,0.0
gfx950,256,4,12288,1536,ck,8,0,7.7422,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.5,2451.35,0.0
gfx950,256,4,14336,1536,ck,8,0,8.0317,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.93,2756.69,0.0
gfx950,256,4,16384,512,ck,8,0,4.6944,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.3,1815.3,0.0
gfx950,256,4,20480,1536,ck,7,0,8.7372,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,28.8,3619.84,0.0
gfx950,256,4,24576,1536,ck,8,0,9.41,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.09,4033.1,0.0
gfx950,256,4,32768,512,ck,8,0,5.3284,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.19,3198.22,0.0
gfx950,256,4,32768,1536,ck,8,0,11.1225,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.2,4549.33,0.0
gfx950,256,4,36864,7168,ck,8,0,51.9106,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.72,5096.55,0.0
gfx950,256,8,128,7168,ck,8,0,15.5627,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,0.94,62.77,0.0
gfx950,256,8,512,7168,ck,8,0,22.3452,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.63,167.17,0.0
gfx950,256,8,1024,7168,ck,8,0,22.9843,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.11,322.56,0.0
gfx950,256,8,2112,7168,ck,8,0,22.4589,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.79,678.13,0.0
gfx950,256,8,2240,7168,ck,8,0,22.4802,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.43,718.39,0.0
gfx950,256,8,3072,1536,ck,8,0,6.482,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.65,737.43,0.0
gfx950,256,8,4096,512,ck,8,0,3.4272,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.79,632.23,0.0
gfx950,256,8,4096,7168,ck,8,0,22.9113,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.5,1286.83,0.0
gfx950,256,8,4608,7168,ck,8,0,22.808,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.17,1453.93,0.0
gfx950,256,8,7168,256,ck,8,0,2.9146,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.07,669.64,0.0
gfx950,256,8,7168,512,ck,13,0,4.1122,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,14.28,921.36,0.0
gfx950,256,8,7168,2048,ck,8,0,8.1857,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,28.69,1809.39,0.0
gfx950,256,8,7168,2304,ck,8,0,8.8267,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,29.94,1886.12,0.0
gfx950,256,8,7168,4096,ck,8,0,14.65,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.07,2014.17,0.0
gfx950,256,8,7168,4608,ck,8,0,15.796,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.46,2100.64,0.0
gfx950,256,8,7168,16384,ck,8,0,50.8429,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.96,2314.7,0.0
gfx950,256,8,7168,18432,ck,8,0,57.4158,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.82,2305.68,0.0
gfx950,256,8,8192,512,ck,13,0,4.1533,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,16.16,1042.42,0.0
gfx950,256,8,8192,1536,ck,8,0,6.4583,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,31.17,1970.53,0.0
gfx950,256,8,9216,7168,ck,8,0,24.3102,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.48,2725.81,0.0
gfx950,256,8,11264,1536,ck,8,0,6.624,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.79,2641.0,0.0
gfx950,256,8,12288,1536,ck,8,0,7.0261,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.98,2716.05,0.0
gfx950,256,8,14336,1536,ck,8,0,8.0884,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.56,2752.31,0.0
gfx950,256,8,16384,512,ck,8,0,4.6609,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,28.8,1856.9,0.0
gfx950,256,8,20480,1536,ck,7,0,8.8663,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,56.77,3586.3,0.0
gfx950,256,8,24576,1536,ck,8,0,9.4837,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,63.69,4023.14,0.0
gfx950,256,8,32768,512,ck,8,0,5.3293,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,50.37,3247.26,0.0
gfx950,256,8,32768,1536,ck,8,0,11.1791,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,72.04,4550.3,0.0
gfx950,256,8,36864,7168,ck,8,0,52.7222,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.19,5024.23,0.0
gfx950,256,16,64,7168,ck,8,0,13.753,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.07,41.84,0.0
gfx950,256,16,128,7168,ck,8,0,13.8217,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.12,74.98,0.0
gfx950,256,16,512,7168,ck,8,0,20.9785,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.6,181.19,0.0
gfx950,256,16,576,7168,ck,8,0,21.1695,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.24,201.32,0.0
gfx950,256,16,1024,7168,ck,8,0,21.4879,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.93,348.45,0.0
gfx950,256,16,1536,7168,ck,8,0,21.2635,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.57,525.5,0.0
gfx950,256,16,2112,7168,ck,8,0,21.0289,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.04,728.57,0.0
gfx950,256,16,2240,7168,ck,8,0,21.0862,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,24.37,770.3,0.0
gfx950,256,16,3072,1536,ck,8,0,6.5418,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.08,740.08,0.0
gfx950,256,16,4096,512,cktile,3,0,3.3118,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_2,20.26,675.29,0.0
gfx950,256,16,4096,7168,ck,8,0,21.5063,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,43.69,1376.61,0.0
gfx950,256,16,4608,7168,ck,8,0,21.4253,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.33,1553.88,0.0
